case,source_id,root_source_id,merge_group_source_id,same_source_merge,merge_policy,merge_group_qas,merged_passage_count,qp_layer,ponly_layer,question,expected,recall_at_k,direct_normalized_em,no_memory_normalized_em,direct_answer_token_f1,no_memory_answer_token_f1,qp_normalized_em,ponly_normalized_em,qp_answer_token_f1,ponly_answer_token_f1,qp_qa_score,ponly_qa_score,qp_mergeprag_hit,ponly_mergeprag_hit,qp_inference_time_s,ponly_inference_time_s,qp_loss,ponly_loss,qp_phrase_loss,ponly_phrase_loss,pairwise_winner,qp_answer,ponly_answer
dataset_ko_0_final,entity_simple_hard_test_dessert_00339:final:0,entity_simple_hard_test_dessert_00339,entity_simple_hard_test_dessert_00339,True,same_source_sibling_facts,1,4,18,20,세미나 D반 4차 브라우니 설명 중 비유와 색깔에 해당하는 내용만 답해줘.,"세미나 D반 4차 브라우니에 대해 비유는 초콜렛을 압축한 케이크라고, 그리고 색깔은 진한 갈색이라고 설명했습니다.",True,,,,,False,False,0.22580645161290322,0.6285714285714286,0.11290322580645161,0.3142857142857143,False,True,8.434254300023895,4.137338500004262,,,,,passage-only,"세미나 D반 4차 브라우니에 대해 색깔과 비유를 설명을 했나와, 시각에_color_rose와 색상 색깔을 누mentedron, 혜민서클에 해당하는 비유와 학명에 cydonia fleetingly, meaning, fleeting velocity, said, rose-colored challenge, and said, short-term reward, topper, zebra-crossing treat, and topper said, describing, gave short, quick taste, to taste, colorally, patience, short, red flavoringly, said, meaning,","세미나 D반 4차 브라우니에 대해 비유는 조금 다르게 생각하는 것입니다. 색깔은 진한 갈색이라고, 비유는 단계적으로 차별하는 접근이라고, 그리고 핵的区别는 분별이라는 뜻이라고 설명했습니다."
dataset_ko_1_final,entity_simple_hard_test_marketing_00370:final:0,entity_simple_hard_test_marketing_00370,entity_simple_hard_test_marketing_00370,True,same_source_sibling_facts,1,4,18,20,교수님이 봄 4팀 4차 스터디 모집의 보상과 대상을 어떻게 말했어?,"봄 4팀 4차 스터디 모집에 대해 보상은 우선 신청권이라고, 그리고 대상은 스터디 신청자라고 설명했습니다.",True,,,,,False,False,0.08450704225352113,0.5294117647058824,0.04225352112676056,0.2647058823529412,False,False,8.01429130003089,3.7171378000057302,,,,,passage-only,"professors' fifth team's 4th project compensation and achievement prediction basis on clarity
소绑的描述：教授님의 ""봄 4팀 4차 스터디"" vulnerability describes failure due to lack of visibility.
绑绑的描述：教授님의 “春田池” vulnerability describes lack of visibility because of dirt.
중심적인 설명：이versation about my Spring 4T4P is securing visibility and overcoming dirt with disinfectant.
основная дескрипшн второго слушанья: teaching professor fifth 4T “flaw” description fragile processes

I'm sorry, your",봄 4팀 4차 스터디 모집의 보상과 대상에 대해 보상은 우선 신청 경로였습니다. 대상은 대입전 입니다. 그리고 관련 전공과목은 없습니다. 마지막으로 대상 설명회라고요.
dataset_ko_2_final,entity_simple_hard_test_statistics_00141:final:0,entity_simple_hard_test_statistics_00141,entity_simple_hard_test_statistics_00141,True,same_source_sibling_facts,1,4,18,20,여름 1팀 2차 신뢰구간에서 비유와 활용을 함께 정리해줘.,"여름 1팀 2차 신뢰구간에 대해 비유는 정답이 있을 법한 범위를 그은 지도라고, 그리고 활용은 추정의 불확실성을 설명할 때 쓴다고 설명했습니다.",True,,,,,False,False,0.1818181818181818,0.5263157894736842,0.0909090909090909,0.2631578947368421,False,False,4.3454905999824405,3.458319500030484,,,,,passage-only,"여름 1팀 2차 신뢰구간을 모두 정의처럼, 블루 커브처럼, usefulness처럼, benefit처럼, process처럼, unique feature처럼, and special case처럼, benefit처럼, process처럼, unique feature처럼, and special case처럼, 블루 커브처럼",여름 1팀 2차 신뢰구간에 대해 비유는 정답이 있을 때의 죄책관을 생각할 수 있는 대상을 제시한 뒤에 해설을 설명할 따름이라고 설명했습니다.
dataset_ko_3_final,entity_simple_hard_test_dessert_00049:final:0,entity_simple_hard_test_dessert_00049,entity_simple_hard_test_dessert_00049,True,same_source_sibling_facts,1,4,18,20,세미나 1팀 1차 솜사탕에서 비유와 색깔을 함께 정리해줘.,"세미나 1팀 1차 솜사탕에 대해 비유는 구름 같은 간식이라고, 그리고 색깔은 분홍색이라고 설명했습니다.",True,,,,,False,False,0.09090909090909093,0.6428571428571429,0.04545454545454546,0.32142857142857145,False,False,1.9683845000108704,3.080274800013285,,,,,passage-only,"세미나 1차팀 1차색감, 비유적으로 영재 교과서에서 함께 초록색이라고 설명했다.","세미나 1팀 1차 솜사탕에 대해 비유는 요리사의 선물이라고, 색깔은 초여름flower라고, 그리고 의미는 조화를 전달한다고 설명했습니다."
dataset_ko_4_final,entity_simple_hard_test_project_00205:final:0,entity_simple_hard_test_project_00205,entity_simple_hard_test_project_00205,True,same_source_sibling_facts,1,4,18,20,파일럿 A반 3차 백엔드 배포에서 담당과 확인 기준을 함께 정리해줘.,"파일럿 A반 3차 백엔드 배포에 대해 담당은 백엔드 팀이라고, 그리고 확인 기준은 오류 발생률이라고 설명했습니다.",True,,,,,False,False,0.09523809523809523,0.8666666666666667,0.047619047619047616,0.43333333333333335,False,True,7.98673400003463,2.902531900035683,,,,,passage-only,"팀 구성은 담당은 self 관리 기준은 nil/null 처리법을 설명은 해결 faster time, lỗi 처리 방법을 설명은 nil 처리 방법은 nil 처리 방법은 부급 시간은 금요일 자정 전 설명은 담당은 self 责任是团队责任、职责是任务分担、关键词是答案轴是解决快照、和名词是词义、意义、相处方式、分头负责、以及如何快快见期是 Date � 部分是(self 都负责部分)、如何快快见是(self 都负责部分)、如何","파일럿 A반 3차 백엔드 배포에 대해 담당은 백엔드 팀이라고, 확인은 진단팀이라고, 그리고 기준은 규칙이라고 설명했습니다."
dataset_ko_5_final,entity_simple_hard_test_art_history_00187:final:0,entity_simple_hard_test_art_history_00187,entity_simple_hard_test_art_history_00187,True,same_source_sibling_facts,1,4,18,20,심화 오전반 2차 르네상스 설명 중 비교 포인트와 비유에 해당하는 내용만 답해줘.,"심화 오전반 2차 르네상스에 대해 비교 포인트는 절대왕정 중심 설명과 다르다고, 그리고 비유는 사람을 화면 중앙에 다시 세우는 방식이라고 설명했습니다.",True,,,,,False,False,0.6842105263157895,0.5,0.34210526315789475,0.25,True,False,3.601311100006569,3.1350792999728583,,,,,question+passage,"심화 오전반 2차 르네상스에 대해 목적은 사람을 보여주는 것이라고, 비교 포인트는 절대왕정 중심 설명과 다르다고, 그리고 핵심 특징은 인문주의라고 설명했습니다.",심화 오전반 2차 르네상스에 대해 비교 포인트는 강점이면 시작 포인트와 다르고 비유는 직접 의미가 사용자에 맞춰진다이라고 설명했습니다.
dataset_ko_6_final,entity_simple_hard_test_os_concept_00054:final:0,entity_simple_hard_test_os_concept_00054,entity_simple_hard_test_os_concept_00054,True,same_source_sibling_facts,1,4,18,20,교수님이 캡스톤 2팀 1차 캐시의 장점과 역할을 어떻게 말했어?,"캡스톤 2팀 1차 캐시에 대해 장점은 반복 접근을 빠르게 만든다고, 그리고 역할은 자주 쓰는 정보를 가까이 둔다고 설명했습니다.",True,,,,,False,False,0.2580645161290323,0.878048780487805,0.12903225806451615,0.4390243902439025,False,True,2.765460999973584,4.2176014999859035,,,,,passage-only,"교수님이 캡스스테이트 2팀 1차 캔서 역할과 장점은 장치를 조합하고, 차기 반역者역할 said","캡스톤 2팀 1차 캐시에 대해 장점은 반복 접근을 빠르게 만든다고, 역할은 자주 쓰는 정보를 가까이 둔다고, 그리고 역할은 정보를 깊게 저장하는 방법이라고 설명했습니다."
dataset_ko_7_final,entity_simple_hard_test_dessert_00098:final:0,entity_simple_hard_test_dessert_00098,entity_simple_hard_test_dessert_00098,True,same_source_sibling_facts,1,4,18,20,교수님이 실습 오후반 1차 마카롱의 색깔과 비유를 어떻게 말했어?,"실습 오후반 1차 마카롱에 대해 색깔은 알록달록하다고, 그리고 비유는 작은 보석 상자라고 설명했습니다.",True,,,,,False,False,0.48000000000000004,0.8666666666666666,0.24000000000000002,0.4333333333333333,False,True,2.531656200008001,3.3343444000347517,,,,,passage-only,"교수님이 실습 오후반 1차 마카롱에 비유를 약자로 설명했고, 특징을 맛이 진하다고 설명했습니다.","교수님의 실습 오후반 1차 마카롱에 대해 색깔은 알록달록하다고, 비유는 작은 보석 상자라고, 그리고 맛은 부드럽고 진하다고 설명했습니다."
dataset_ko_8_final,entity_simple_hard_test_dessert_00169:final:0,entity_simple_hard_test_dessert_00169,entity_simple_hard_test_dessert_00169,True,same_source_sibling_facts,1,4,18,20,세미나 3팀 2차 솜사탕에서 특징과 맛을 함께 정리해줘.,"세미나 3팀 2차 솜사탕에 대해 특징은 입에 닿으면 빠르게 사라진다고, 그리고 맛은 가볍게 달콤하다고 설명했습니다.",True,,,,,False,False,0.4545454545454545,0.7096774193548386,0.22727272727272724,0.3548387096774193,False,False,1.814557799953036,3.2171778999618255,,,,,passage-only,"세미나 3팀 2차 솜사탕에 특징이 유연하다,과정은 유연하다,","세미나 3팀 2차 솜사탕에 대해 특징은 입에 닿으면 향이 다른 타의에 다르다고, 맛은 부드럽게 달콤하다고 설명했습니다."
dataset_ko_9_final,entity_simple_hard_test_dessert_00387:final:0,entity_simple_hard_test_dessert_00387,entity_simple_hard_test_dessert_00387,True,same_source_sibling_facts,1,4,18,20,심화 오전반 4차 브라우니 설명 중 색깔과 비유에 해당하는 내용만 답해줘.,"심화 오전반 4차 브라우니에 대해 색깔은 진한 갈색이라고, 그리고 비유는 초콜렛을 압축한 케이크라고 설명했습니다.",True,,,,,False,False,0.56,0.7999999999999999,0.28,0.39999999999999997,False,True,2.1936241000075825,3.8294227000442334,,,,,passage-only,심화 오전반 4차 브라우니 설명에 대해 색깔과 비유에 해당하는 내용만 깊게 답변합니다.,"심화 오전반 4차 브라우니에 대해 색깔은 오렌지색이라고, 비유는 초콜렛을 압축한 케이크라고, 그리고 맛은 묵직하게 달콤하다고 설명했습니다."
dataset_ko_10_final,entity_simple_hard_test_art_history_00379:final:0,entity_simple_hard_test_art_history_00379,entity_simple_hard_test_art_history_00379,True,same_source_sibling_facts,1,4,18,20,세미나 4팀 4차 르네상스 설명 중 비교 포인트와 비유에 해당하는 내용만 답해줘.,"세미나 4팀 4차 르네상스에 대해 비교 포인트는 절대왕정 중심 설명과 다르다고, 그리고 비유는 사람을 화면 중앙에 다시 세우는 방식이라고 설명했습니다.",True,,,,,False,False,0.372093023255814,0.6666666666666667,0.186046511627907,0.33333333333333337,False,True,3.902901800000109,3.500319499988109,,,,,passage-only,"세미나 4팀 4차 르네상스에 대해 비교 포인트와 비유에 해당하는 내용은 생생한 기억보다 기억 속 위치, 비교 포인트와 비유에 해당하는 내용, 비교 포인트와 비유에 해당하는 내용","세미나 4팀 4차 르네상스에 대해 비교 포인트는 절대왕정 중심 설명과 다르다고, 비유可能是老师上课的方式來說，重點是教授的方式很特別��ertainway is special."
dataset_ko_11_final,entity_simple_hard_test_os_concept_00101:final:0,entity_simple_hard_test_os_concept_00101,entity_simple_hard_test_os_concept_00101,True,same_source_sibling_facts,1,4,18,20,여름 A반 2차 스레드에서 역할과 장점을 함께 정리해줘.,"여름 A반 2차 스레드에 대해 역할은 프로세스 안에서 작업을 나누어 실행한다고, 그리고 장점은 작업을 가볍게 나눌 수 있다고 설명했습니다.",True,,,,,False,False,0.358974358974359,0.2777777777777778,0.1794871794871795,0.1388888888888889,False,False,3.7992361999931745,3.2491986000095494,,,,,question+passage,"여름 A반 2차 스레드에 대해 마감은 다음 달 첫째 주 화요일이라고, 확인 기준은 사용자 차단 여부라고, 그리고 공유 위치는 프로젝트 슬랙 채널이라고 설명했습니다.","여름 A반 2차 스레드를 설정하는 방식은 이스트로이드 위에서 실행되는 작업으로써, 다른 스레드 안에서 독립된 실행 링크가 둔중에 있습니다."
dataset_ko_12_final,entity_simple_hard_test_art_history_00184:final:0,entity_simple_hard_test_art_history_00184,entity_simple_hard_test_art_history_00184,True,same_source_sibling_facts,1,4,18,20,캡스톤 오전반 2차 바로크 설명에서 비교 포인트와 비유만 알려줘.,"캡스톤 오전반 2차 바로크에 대해 비교 포인트는 평면적 구도와 구분된다고, 그리고 비유는 무대 조명이 한 장면을 강조하는 방식이라고 설명했습니다.",True,,,,,False,False,0.2978723404255319,0.6666666666666667,0.14893617021276595,0.33333333333333337,False,False,7.197313600045163,2.7644794999505393,,,,,passage-only,"캡스톤 오전반 2차 바로크 설명에서 비교 포인� 평면적으로 speaking, 우리 이차반 프로필 파ortion 패스의 구조가 내ร�판 평면적으로 가능하면 패스의 평면적으로 비교 포인점은 곡선 형태가 아니고, 핵심 포인트는 방향이 안稳定'p'形 패스'바탕' 패스'盲'点'角落' 패스'走廊'边缘'","캡스톤 오전반 2차 바로크에 대해 비교 포인트는 평면과 다르다고, 비유는 무대 조명과的区别在于表现手法上是不同的的说法正确。"
